name,text
F07H06, لطف نکردم خوهر زده ازیزم چون مادرت مسممه در ازای اونا به من پول بده
F07H07, وقتی با یوستاس رایت ازدواج کردم احساس می کردم خوشبخترین دختر سارازر بایرون می شم کی وگ می کرد که یوستاس تو چار بیماری سل می شام؟
F07H08, از اینکه زحمت کشیدین و به اینجا اومدین مچکرم
F07H09, پس میم گرفتم این رویه رو کنار بذارم
F07H10, از که ای تا الان شاد بودن مشکلی بوده
F07H11, خدا رو شکر که حالا رویش خوب شده
F07H12, وقتی امو دکتر نویل گفت که گمون نمی کنه مسئله یه حادی باشه به قدری خوشحال شدم که قابل توصیف نیست
F07H13, و درست به همین دلیل میخوام کمکش کنم تا بتونه مستقل باشه
F07N01, اون باشخوابو بده من دیلسید
F07N02, حالا زیر لب داشتی به کی بد و بیرامی گفتی؟
F07N03, این سؤال هیچ وقت از ذهن من پک نشده.
F07N04, باشه باور میکنم
F07N05, بحث مقایسه نیست، نگرانم.
F07N06, موازه به اساسی باش پیرمرد
F07N07, دیروز یه چیزایی شنیدم
F07N08, لطفاً برای پسرا سوب بکش
F07N09, چرا کارتونو عوض کردی؟
F07N10, شام حاضره
F07N11, بهتر بشینی و به حرفای ما گوش کنیم.
F07S01, من جیه بیچاره یه باقی
F07S02, آش
F07S03, ما دوش ها را یه مشکل شدیم.
F07S04, اون در تمام این سالا پول می فرستده.
F07S05, وقتی کوینتین به دنیا اومد، هر دوشونو از خونه انداخت بیرون.
F07S06, کمتون گفت که بیاری میشه خونه
F07S07, تو این 17 سال هفتش بار پول فرست داده
F07S08, واسه نگهداری از کوئنتین هر ماه پول میفرستده هر ماه
F07S09, نمی دونم چیم نیکم
F07S10, من زنه با پتی هستم
F07S11, کاش همه بچه ها مثل تو بودن
F07S12, ایفا، همچین میکی؟
F07S13, و یوگاد تاجر می کنم
F07S14, احساس میکنم توی این سالها خوب درکت نکردم
F07S15, همون شب اومده بود پیش من تا خبر بده که میخواد با دختر ازدواج کنه
F07S16, نه جارج اون نمارد من دروخ گفتم ویکی همچه رو یه دهنش رو گرفت اما اون دختر زنده بود البته صورتشو به طور کلی از داده بود
F07S17, چیزایی که توی دنیا هستن به خودی خود نه قمنگیزن نشد
F07S18, خوب می دونستم که نانسی حتی فکرشم نمی کنه که مایکل تن به این معامله بده شایدم به همین دلیل دختر رضایت داد
F07S19, بله تقصیر بزرگی هم هست
F07S20, جورج نه با بیره همی ازش گرفتم
F07S21, حلتش اینه که اگه مایکل همه چیو از دبون نانسی بشنوه حتما بی گناهی و بی اطلاعی خودشم بازگو میکنه و اگه اونا به طرف هم برگردن حتما مایکل منو میبخشه
F07S22, نانسی مرده
F07S23, نانسی من حالم هیچ خوب نیست زمنم تو هم دیگه نانسی مکلیستر نیستی
F07S24, اون بعد از تو خودشو توی کار قرخ کرد
F07S25, نمیتونم نمیتونم میتونم بهت بگم یا نه
F07S26, بازم انقدر دوستم داری بازم انقدر برایم دلسوزی میکنی
F07S27, چرا؟
F07S28, دختری که مایکل دلبختش بود
F07S29, شبه تصادف مایکلو به خاطر میاریم؟
F07S30, باور نمی کنم پاشا خودکشی کرده باشه.
F07S31, چرا این ارتفاع گفتن؟ چطور تونستی بیرم؟
F07S32, خدایم چقدر بدبختیم چی به سر بلو اومده چی کار باید بکنیم
F07S33, منو به بخش ننابویم به گفتا
F07S34, مسیو کاماروفسکی
F07S35, اون شوهرمه
F07S36, خوش میکنم دیگه راجع به اون صحبت نکنیم
F07S37, خواهش میکنم این موضوع رو بذار برای یه وقت دیگه. من میتونم ادامه بدم.
F07S38, همین دوره
F07S39, اون مرد رسل زندگی آشغانه من و پاشا را تباه کرد.
F07S40, یه وکیل بسیار سرشناس موسکو رفیق پدرم بود بعد از مرگ پدرم وقتی ما در فخر و بدبختی بودیم به ما کمک مالی می کرد اون هیچ چیز جالب و فوقلاده ای نداشت
F07S41, چقدر این موضوع با رو به هم نزدیک میکنه
F07S42, پس درسته که خودکشی کرده تو همون خونه یواریکینو
F07S43, خیلی هم می گفتن بلید من باور نمی کردم
F07S44, این کار موشه به آرامش من میشه
F07S45, حالا میخوام با یوره تنها باشم.
F07S46, تحقیقات اون کاملا رضایت بخشه؟
F07S47, در حال حاضر داره استراحت میکنه
F07S48, چکوت قشنگی پوشیدی؟
F07W01, دولار
F07W02, اون که پول نداشت
F07W03, نتونستی با خود صحبت کنی؟
F07W04, اوه، سیچی
F07W05, اصابی
F07W06, چرا؟
F07W07, این همون رادیو نیست که گفتی یه شب اسکای توکیو رو گرفتی؟
F08N01, اگه بخواین کمکتون میکنم تا با هم بریم به اتاق ایشون.
F08W01, خانمه، مارگریت پورچه؟
F09A01, برو بیرون. برو بیرون تا مثل سک بیرونت نکردم.
F09A02, پولشو دادم به تو که دست از سر اونا ورداری
F09A03, من دلم نمیخواست از اون بیچارها پول ناحق بگیری
F09A04, کی این مزخرفتو سرهم کرده؟
F09A05, من به تو اطمینان ندارم
F09A06, برای گمشا برای گمشا برای بیرون
F09A07, بهت که گفتم اگه منو تیکه تیکم بکنی حاضر نیستم به مردم بحتون بزنم
F09A08, ببین اونا چجوری صاحب همه چی شدن تو هم همون کارو بکن
F09A09, اما اینجور پولا رو نمیشه خورد
F09A10, وقتی من لامتکام حرف نزنم فایده اش چیه؟
F09A11, تو پول میخواستی منم برای تیه کردم دیگه چی میگی؟
F09A12, کسی که شهامتشو نداره بکاری که کرده اقرار بکنه مرد نیست
F09A13, جنابه عالی خیلی هم آدم خوبی هستید ولی من دلم نمیخواد به هاتون زندگی کنم چی میگی آخه؟
F09F01, نکنه که خدایا بس بگو چه خبره
F09F02, نه نه نه تو رو خدا نذارین بیا اینجا
F09H01, چه رنگ خوبیه. همون رنگی که من دوست دارم.
F09H02, این وقفه حتما موقعی خواهد بود.
F09H03, این پارچه خیلی به من میاد
F09H04, تا سیشومده اردنکانه
F09N01, حق با خانومه
F09N02, تو تا غربی خوابیدن
F09N03, بیاین همینجا تو هشتی تا من خانمو خبر کنم.
F09N04, اون کار میکرد و زحمت میکشید برای اینکه بتونه منو بزرگ کنید
F09N05, اغلام به همه چی قد میده
F09N06, پرچای خوبه دون کدومه آقا
F09N07, وقتی بابا مرد، مادرم منو آور تهرونو توی خونه کلفت شد.
F09N08, سلام محمود آقا
F09N09, هی میخوام در بزنم اما دستم پیش نمیاد
F09S01, چرا؟ چرا میخواند مارو زندانی کنید؟ چرا میخواند مارو از خودتون دور کنید؟
