name,english
F10A38,"He knows himself: if he wants, he becomes her husband; if he doesn't want, he doesn't."
F10A39,"We are not the guarantors of her heaven or hell, mother."
F10A40,Who gave you the correct data?
F10A41,"Not at all, it's just that your pillow has raised up, and it's raised up pretty badly too."
F10A42,I don't think they know what's going on in this city.
F10A43,"When hungry, lurking like this, just come and see!"
F10A44,"I swear to God, you've fallen into a trap."
F10A45,Is this your aunt's house where you can come and go whenever you want?
F10A46,"You value our kindness like this, by leaving us hanging and walking away."
F10A47,"This is the line, and here's the proof."
F10A48,"If you don't come and later beg us again, saying, ""I was wrong, I didn't understand, and I don't know,"" stuff like that, I'll change my name."
F10A49,"Now that you've been forgiven, what do you say?"
F10A50,"By the way, now that you're leaving, you should return those clothes and shoes you borrowed from Adan."
F10A51,"Alright, alright, I'll give it to him at the door in a bowl and plate, and I'll take two bowls and a jar from him."
F10A52,"I swear to God, even if I take your soul, you are lonely and helpless."
F10A53,"Very well, let Dad come and take it; we have no objection."
F10A54,"Dad, why are you telling me these things?"
F10A55,"I don't know anything, honestly, I don't know. Go ask them yourself."
F10A56,"What did we even do to him? We didn’t burn or hurt him, dear mother. All of a sudden?"
F10A57,"Kid, I honestly don't know anything, what does it have to do with us?"
F10A58,And I don't know if you will or not?
F10A59,The girl herself bought this building with her own hands for her own life.
F10A60,"Peda, come here on the border of Lady Masoum. Let there be no gossip about her absence. She couldn't raise her child as she should have. Otherwise, Lady Nargis wouldn't have understood the tricks."
F10H01,They were before.
F10N01,But I don't think our master will be pleased.
F10W01,Who said this?
F10W02,What happened?
F11A01,"You messed with this man, and he aimed for your life."
F11N01,"God talked to him that day for a while, and Jamal promised him to help as much as possible."
F11N02,They just wanted to intimidate you so that we wouldn't send that report to the center.
F11N03,"Anyone who carefully reviews their past and connects its events, if they are perceptive and intelligent, can create a story by reflecting on and continuing these events."
F11N04,"But in my opinion, few people can claim that the story of their life is more captivating than Khodadad's tale."
F11N05,"When our story begins, Khodadad is a young man in his twenties, smart, tall, kind, and sensitive."
F11N06,I narrate the story with the complete information I have obtained about Khodadad's life and those around him.
F11N07,"By the way, I forgot to mention that Khodadad's father, meaning Alaghvali, had been Jahandar Khan's gardener for years."
F11N08,"Parizad, the daughter of Jahandar Khan, and Khodadad had grown up together since childhood and were so close to each other that if they didn’t see one another for a single day, it felt as if the world had been taken away from them."
F11N09,"Jamal, the artistic and intelligent friend of Jahandar Khan, was very eager to quickly understand the details of the matter."
F11S01,Death is near.
F11S02,"When they want to pull a tooth, they’re afraid it will hurt. But the pliers come into play, and it's over. But now it's not about a tooth. This is my entire being."
F11S03,Until Siazon knows nothing.
F11S04,My heart hurts and I'm scared.
F11W01,What's he/she here for?
F12A01,"Hasha to the generosity of Zobid Khanum, is this the way of the world?"
F12A02,"If I'm not mistaken, the girl is burning with fire; she brought this trouble upon herself."
F12A03,What should I do about it?
F12A04,Either be honest or speak up.
F12A05,"Back then, look at us and the thoughts we had about it."
F12A06,"Well, man of reasoning, with all this noise, why didn’t you open the door? Don’t break the door!"
F12A07,"Stop calling me ""my lady, my lady."" You and I are friends, aren't we?"
F12A08,"You are one of the best commanders of Khawani, someone who has served it for years. How can you now be content to step aside so easily and let a foreigner take your place?"
F12A09,To the dormitory of the woman of the Khagan
F12A10,"Go tell the master, go tell him what his dear guest meant, go tell him."
F12A11,"Unless you're a crown, you wouldn't let him step out the door of the house."
F12A12,"Mrs. Prentice, you should be ashamed of yourself."
F12A13,"If you want to use it, there's no need to say these things. Please get back to your work and do as you wish."
F12F01,"What should I do now? Tell me, what should I do? What if these two leave?"
F12N01,We will get up and both of us will go to propose to Moloud.
F12N02,You are one of Khaqani's best commanders.
F12N03,Please have a seat.
F12N04,I am Shamseh.
F12N05,I will help you on the condition that you are not afraid.
F12N06,And then bring her unconscious body to my room.
F12N07,Didn't I tell you to stay away from this young man?
F12N08,I miss your mother too.
F12N09,I promised them that I would take Homayoun to them as soon as possible.
F12N10,I know Homayoun well.
F12N11,Are you still in love with Homayoun?
F12N12,He's now sitting in the corner of the room waiting for you.
F12N13,"Today, Mrs. Zobeid, the wife of Tajer Bashi, asked me to tell you to take some calico, chintz, taffeta, and satin for them."
F12W01,"Well, I heard some things."
F13A01,"Tell yourself not to be so meddlesome, okay?"
F13A02,"It’s unclear who this girl's father is, who her mother is, or what she does."
F13A03,"If something happens tomorrow, don't put the blame on me."
F13A04,"You're not brave enough to say ""Bismillah,"" and you know it yourself."
F13A05,"I don't like the rude, talkative, and impudent bride."
F13A06,Do not argue with me.
F13A07,"If I hit your head, I shouldn't turn back to look at you."
F13A08,The house belongs to Sayeedeh.
F13A09,"No, my dear, you misunderstood, you're leaving and forgetting me."
F13A10,"Well, as the old saying goes, the mosque lamp is bright, but the children are plentiful."
F13A11,"Stop pretending to be innocent, girl."
F13A12,"If the girl had taken a step for you, you would have been the owner of everything."
F13A13,Who are you siding with?
F13A14,You said this so much that my head is spinning.
F13A15,"I'm feeling kind of strange, really strange."
F13A16,May its silence be as ill-fated as itself.
F13A17,If the stones were bigger than this.
F13A18,"You haven’t seen much yet, and nothing’s written. Do you want to shackle my son’s hands?"
F13A19,Do you want to hide in the pills without having a child?
F13A20,"I guess from today I won't touch the white tablecloth, ma'am."
F13A21,"I kept telling this guy to marry a woman whose name, reputation, and family background he knew, but he went and brought home someone from the street, and now I'm stuck dealing with the fallout myself."
F13A22,"""Has he/she made a mistake? What's the meddling about?"""
F13A23,"Wait for Abbas Agha to come so I can create an Abbas Agha from whom water drips from eight sides—Abbas Agha, Abbas Agha."
F13A24,"So go check the time; whenever it's a good time, we'll go to Mr. Kalak and get the job done."
F13N01,"Do you want to marry her quietly, or are you planning to throw a party?"
F13W01,What do you mean?
F13W02,Narciss
F13W03,Do you feel dizzy?
F14H01,I'll eat one of those for you so that you'll let it go.
F14H02,"Tell me, what's your name?"
F14N01,Go to the herd.
F14N02,I have control over two of its rooms.
F14N03,We know our duty.
F14N04,"Auntie, eat your soap."
F14N05,Maybe we can see him after noon.
F14N06,But they themselves must be dead.
F14N07,How did this rope become loose at the end?
F14N08,"Well then, now say a little if you want."
F14S01,It was summarized by me. You know the rest yourself.
F14W01,"Why did you cut your hair, young lady?"
F15A01,"""My home is here, the place of my life, my destiny above it."""
F15A02,Who am I paying for when this building is a mess and in chaos?
F15A03,"They, with their heated exchanges, come down the stairs hurriedly and throw their trash into the hallway."
F15A04,This eight-magnitude earthquake takes after its eighty-magnitude mother.
F15A05,"Go ahead, send them one by one, will you?"
F15A06,The fact that what that woman's name is absolutely does not matter to me.
F15N01,"That's a good point, let's get to it quickly afterwards."
F15N02,"If it's just the two of us, there will be talk tomorrow. Don't forget that prevention is more important than cure."
F16F01,"""Are you trying to like someone?"""
F16F02,A mystical/poetic work by Mohsen
F16S01,I don't know anything.
F16S02,"Yes, I am very dissatisfied."
F16S03,It's been two months since our wedding now.
